FID,osmid,POINT_X,POINT_Y
8065,4255604667,-82.3488843,29.6422582
8066,4255604668,-82.348807,29.6422839
8067,4255604670,-82.3487431,29.6423071
8068,4255604671,-82.3453792,29.642311
8069,4255604672,-82.3486715,29.6423336
8070,4255604673,-82.3431474,29.6423541
8071,4255604674,-82.348599,29.6423461
8072,4255604675,-82.3484779,29.6423577
8073,4255604676,-82.3484016,29.6423651
8074,4255604677,-82.3431936,29.6423762
8075,4255604678,-82.3452866,29.642379
8076,4255604679,-82.3432683,29.6423864
8077,4255604680,-82.3433934,29.6423973
8078,4255604681,-82.3434577,29.6424026
8079,4255604682,-82.3451874,29.6424363
8080,4255604684,-82.3435825,29.6424207
8081,4255604685,-82.3436541,29.6424338
8082,4255604686,-82.3450433,29.6424785
8083,4255604687,-82.3437166,29.6424461
8084,4255604688,-82.3449355,29.6424993
8085,4255604689,-82.3448277,29.6425366
8086,4255604690,-82.3448073,29.6425429
8087,4255604691,-82.344739,29.642564
8088,4255604692,-82.3446073,29.6425897
8089,4255604693,-82.3444861,29.6426062
8090,4255604694,-82.3443917,29.6426104
8091,4255604695,-82.3442543,29.6426203
8092,4255604696,-82.344136,29.6426386
8093,4255604697,-82.3440281,29.6426535
8094,4255604698,-82.3436784,29.6426685
8095,4255604699,-82.3439051,29.6426767
8096,4255604700,-82.3437381,29.6426784
8097,4255604789,-82.3454126,29.6434471
8098,4255604790,-82.345444,29.6434927
8099,4255604791,-82.3451378,29.6434952
8100,4255604792,-82.3458424,29.6435002
8101,4255604793,-82.3459717,29.6435201
8102,4255604794,-82.3457241,29.6435284
8103,4255604796,-82.3455041,29.6435441
8104,4255604797,-82.3451387,29.6435624
8105,4255604798,-82.3455638,29.6435781
8106,4255604799,-82.3452756,29.6436245
8107,4255604800,-82.3454607,29.6436262
8108,4255604801,-82.3461393,29.6436338
8109,4255604802,-82.3460762,29.6436425
8110,4255604803,-82.3451363,29.6436395
8111,4255604804,-82.3465503,29.6436415
8112,4255604805,-82.3460213,29.6436767
8113,4255604806,-82.3459961,29.6437235
8114,4255604807,-82.3460017,29.6437576
8115,4255604808,-82.3460723,29.6441325
8116,4259618679,-82.3489341,29.638739
8117,4259618680,-82.3503696,29.6387452
8118,4259618681,-82.3496936,29.638749
8119,4259618682,-82.3495783,29.6387552
8120,4259618683,-82.3489398,29.6387598
8121,4259618684,-82.3494325,29.6387609
8122,4259618686,-82.3487715,29.6387671
8123,4259618687,-82.3482988,29.6387715
8124,4259618688,-82.3495535,29.6387721
8125,4259618849,-82.3501069,29.6370453
8126,4259618850,-82.3501255,29.6370678
8127,4259618851,-82.3501418,29.6370961
8128,4259618852,-82.35015,29.6371174
8129,4259618853,-82.3501686,29.6372447
8130,4259618854,-82.3500448,29.6372745
8131,4259618856,-82.3493285,29.6373446
8132,4259618857,-82.3491694,29.6373658
8133,4259618858,-82.3502076,29.6374512
8134,4259618859,-82.3488706,29.6374522
8135,4259618860,-82.348578,29.6375085
8136,4259618861,-82.3489059,29.6375302
8137,4259618862,-82.3485755,29.6375445
8138,4259618863,-82.3485739,29.6375826
8139,4259618864,-82.3483367,29.6376263
8140,4259618865,-82.3485985,29.6376366
8141,4259618866,-82.3502357,29.6376746
8142,4259618867,-82.3484788,29.6376764
8143,4259618868,-82.3484012,29.637704
8144,4259618869,-82.3481174,29.6377864
8145,4259618871,-82.3502447,29.637744
8146,4259618872,-82.3502107,29.637759
8147,4259618873,-82.3501958,29.6377783
8148,4259618874,-82.3485282,29.6377847
8149,4259618876,-82.350194,29.6378007
8150,4259618877,-82.3481062,29.6378421
8151,4259618878,-82.3485939,29.6378309
8152,4259618880,-82.3485509,29.6378344
8153,4259618881,-82.3486275,29.6378392
8154,4259618882,-82.3486529,29.6378569
8155,4259618883,-82.3486055,29.6378725
8156,4259618884,-82.3485673,29.6378753
8157,4259618885,-82.3486669,29.6378832
8158,4259618886,-82.3486269,29.6378861
8159,4259618989,-82.3481491,29.6379205
8160,4259618990,-82.3502101,29.637941
8161,4259618991,-82.3501379,29.6379467
8162,4259618992,-82.3486974,29.6379504
8163,4259618993,-82.3500906,29.6379505
8164,4259618994,-82.3474124,29.6379582
8165,4259618995,-82.3486638,29.6379611
8166,4259618996,-82.3473743,29.6379625
8167,4259618997,-82.3474618,29.6379625
8168,4259618998,-82.350213,29.6379659
8169,4259619000,-82.3485876,29.6379698
8170,4259619001,-82.34861,29.6379775
8171,4259619002,-82.3475044,29.6379818
8172,4259619003,-82.3473235,29.637983
8173,4259619004,-82.3480657,29.6379897
8174,4259619005,-82.3487159,29.6379948
8175,4259619006,-82.3479583,29.6379976
8176,4259619007,-82.3486025,29.6379997
8177,4259619008,-82.3502189,29.6379997
8178,4259619009,-82.3472909,29.6380031
8179,4259619010,-82.3481909,29.6380045
8180,4259619011,-82.3475371,29.6380129
8181,4259619012,-82.3478123,29.6380181
8182,4259619013,-82.3486964,29.6380356
8183,4259619014,-82.3471113,29.6380224
8184,4259619015,-82.3471621,29.6380232
8185,4259619016,-82.3502869,29.6380281
8186,4259619017,-82.3501369,29.6380187
8187,4259619018,-82.3472106,29.6380283
8188,4259619019,-82.3476817,29.6380323
8189,4259619020,-82.348734,29.6380342
8190,4259619021,-82.3475597,29.6380346
8191,4259619022,-82.3472646,29.6380401
8192,4259619023,-82.3475635,29.6380428
8193,4259619024,-82.3486998,29.6380484
8194,4259619025,-82.3484135,29.6380638
8195,4259619026,-82.348735,29.6380657
8196,4259619027,-82.3482911,29.6380736
8197,4259619028,-82.3486887,29.6380761
8198,4259619029,-82.3475809,29.6380809
8199,4259619030,-82.3500645,29.6380836
8200,4259619031,-82.3486636,29.6380857
8201,4259619032,-82.3482799,29.6380963
8202,4259619033,-82.3472505,29.6380985
8203,4259619034,-82.3483049,29.6381004
8204,4259619035,-82.348718,29.638098
8205,4259619036,-82.3482333,29.6381142
8206,4259619037,-82.3486842,29.6381205
8207,4259619039,-82.347256,29.6381458
8208,4259619040,-82.3481373,29.6381476
8209,4259619041,-82.3498137,29.6381477
8210,4259619042,-82.3487041,29.6381655
8211,4259619043,-82.3472696,29.6381725
8212,4259619045,-82.3481578,29.6381986
8213,4259619046,-82.3472945,29.6382033
8214,4259619047,-82.3496954,29.638215
8215,4259619048,-82.3490405,29.6382066
8216,4259619049,-82.3487227,29.6382092
8217,4259619050,-82.3482714,29.6382201
8218,4259619051,-82.3492049,29.638222
8219,4259619052,-82.3491526,29.6382409
8220,4259619053,-82.3489417,29.6382457
8221,4259619054,-82.3488918,29.6382543
8222,4259619055,-82.3487313,29.6382691
8223,4259619056,-82.3482779,29.6382703
8224,4259619057,-82.3483922,29.638278
8225,4259619058,-82.3496746,29.6382794
8226,4259619060,-82.3490259,29.6382944
8227,4259619061,-82.3483473,29.6382945
8228,4259619062,-82.3503259,29.6382996
8229,4259619063,-82.3489617,29.6383026
8230,4259619064,-82.3488415,29.638318
8231,4259619065,-82.3481827,29.6383227
8232,4259619066,-82.3483532,29.6383229
8233,4259619067,-82.3504254,29.6383408
8234,4259619068,-82.3483713,29.6383461
8235,4259619069,-82.3503369,29.6383545
8236,4259619070,-82.3503173,29.6383576
8237,4259619071,-82.3484035,29.6383639
8238,4259619072,-82.348297,29.6383776
8239,4259619073,-82.3483604,29.6383794
8240,4259619074,-82.3484293,29.638382
8241,4259619075,-82.3501349,29.6383861
8242,4259619076,-82.3482416,29.6383897
8243,4259619077,-82.3481945,29.6383901
8244,4259619078,-82.3503436,29.6383942
8245,4259619079,-82.3484021,29.6384015
8246,4259619080,-82.3484443,29.6384017
8247,4259619081,-82.3498286,29.6384066
8248,4259619082,-82.3495996,29.6384092
8249,4259619083,-82.3482072,29.6384125
8250,4259619084,-82.3496791,29.638414
8251,4259619085,-82.3481827,29.6384216
8252,4259619086,-82.3500517,29.6384219
8253,4259619087,-82.3504459,29.6384236
8254,4259619088,-82.3484203,29.6384263
8255,4259619089,-82.3503435,29.6384319
8256,4259619090,-82.3503289,29.6384331
8257,4259619091,-82.3484647,29.6384387
8258,4259619092,-82.3501847,29.6384469
8259,4259619093,-82.3492342,29.6384495
8260,4259619094,-82.3481714,29.6384527
8261,4259619095,-82.3496573,29.6384577
8262,4259619096,-82.3481936,29.6384681
8263,4259619098,-82.3496451,29.6384727
8264,4259619100,-82.3503365,29.638476
8265,4259619101,-82.3484348,29.6384776
8266,4259619102,-82.3481705,29.6384862
8267,4259619103,-82.3496746,29.6384875
8268,4259619105,-82.3484724,29.6384919
8269,4259619106,-82.3481949,29.6384965
8270,4259619109,-82.3481618,29.6385077
8271,4259619111,-82.3503714,29.638504
8272,4259619112,-82.3492635,29.6385059
8273,4259619113,-82.348134,29.6385117
8274,4259619114,-82.3481037,29.6385159
8275,4259619115,-82.3496119,29.6385155
8276,4259619116,-82.3487653,29.6385185
8277,4259619117,-82.3496923,29.6385224
8278,4259619118,-82.3484355,29.638528
8279,4259619119,-82.3503842,29.6385313
8280,4259619120,-82.3484759,29.6385319
8281,4259619121,-82.3485214,29.6385363
8282,4259619123,-82.3483209,29.6385385
8283,4259619124,-82.3487689,29.638541
8284,4259619125,-82.3491458,29.6385437
8285,4259619127,-82.3481821,29.6385545
8286,4259619128,-82.3490621,29.6385584
8287,4259619129,-82.3503899,29.6385593
8288,4259619130,-82.3481107,29.6385619
8289,4259619131,-82.3497104,29.638562
8290,4259619132,-82.3484742,29.6385704
8291,4259619133,-82.3484428,29.6385735
8292,4259619134,-82.3487695,29.6385755
8293,4259619135,-82.3494758,29.63858
8294,4259619136,-82.3485784,29.6385835
8295,4259619138,-82.3488729,29.6385918
8296,4259619139,-82.3486509,29.6385939
8297,4259619140,-82.3484101,29.6385946
8298,4259619141,-82.3481974,29.6386026
8299,4259619143,-82.3497245,29.6386023
8300,4259619145,-82.3483292,29.6386053
8301,4259619146,-82.3503952,29.6386088
8302,4259619147,-82.3481178,29.6386097
8303,4259619149,-82.3487512,29.6386127
8304,4259619150,-82.3482694,29.6386126
8305,4259619151,-82.3487698,29.6386174
8306,4259619152,-82.3493971,29.6386188
8307,4259619154,-82.3493048,29.6386294
8308,4259619156,-82.3489645,29.6386358
8309,4259619158,-82.3497338,29.638643
8310,4259619159,-82.350382,29.6386453
8311,4259619160,-82.3496004,29.6386465
8312,4259619161,-82.3482824,29.6386478
8313,4259619162,-82.3496313,29.6386503
8314,4259619163,-82.3492444,29.6386543
8315,4259619164,-82.3495553,29.6386549
8316,4259619165,-82.3496494,29.6386599
8317,4259619166,-82.348954,29.6386619
8318,4259619167,-82.3489694,29.6386657
8319,4259619168,-82.349114,29.6386672
8320,4259619169,-82.3492973,29.6386684
8321,4259619170,-82.3491808,29.6386699
8322,4259619172,-82.3495067,29.6386757
8323,4259619173,-82.3497347,29.6386764
8324,4259619174,-82.3496511,29.638677
8325,4259619175,-82.3497328,29.6386822
8326,4259619177,-82.348764,29.6386864
8327,4259619178,-82.3489407,29.6386868
8328,4259619179,-82.3492284,29.6386914
8329,4259619180,-82.3496525,29.6386918
8330,4259619181,-82.3490653,29.6386922
8331,4259619182,-82.3492001,29.638696
8332,4259619183,-82.349155,29.6386979
8333,4259619184,-82.3491259,29.6386983
8334,4259619185,-82.3503714,29.6386987
8335,4259619186,-82.3489328,29.6386991
8336,4259619187,-82.349463,29.638701
8337,4259619188,-82.3497259,29.6387033
8338,4259619189,-82.3495261,29.638706
8339,4259619190,-82.3496393,29.6387121
8340,4259619195,-82.3489315,29.638721
8341,4259619197,-82.3495606,29.6387217
8342,4259619199,-82.3494369,29.6387279
8343,4259619200,-82.3487636,29.6387283
8344,4259619202,-82.3496136,29.6387298
8345,4259619289,-82.3496565,29.6387778
8346,4259619290,-82.349444,29.6387786
8347,4259619291,-82.3495116,29.6387817
8348,4259619292,-82.3489593,29.6387824
8349,4259619294,-82.3494634,29.6387851
8350,4259619295,-82.3503718,29.6387886
8351,4259619296,-82.3487786,29.6387947
8352,4259619297,-82.3482888,29.6388054
8353,4259619298,-82.3489783,29.6388074
8354,4259619299,-82.3487724,29.6388181
8355,4259619300,-82.3496176,29.6388197
8356,4259619301,-82.3489999,29.638825
8357,4259619302,-82.3482847,29.6388267
8358,4259619304,-82.3487516,29.638837
8359,4259619305,-82.3482956,29.6388444
8360,4259619306,-82.3490238,29.6388485
8361,4259619307,-82.350374,29.6388508
8362,4259619308,-82.3487229,29.6388531
8363,4259619310,-82.3495792,29.6388654
8364,4259619311,-82.3490344,29.6388661
8365,4259619313,-82.3483106,29.6388689
8366,4259619314,-82.3486796,29.63887
8367,4259619315,-82.348654,29.6388876
8368,4259619316,-82.3483146,29.6388913
8369,4259619317,-82.3490384,29.6388923
8370,4259619320,-82.3486403,29.6389065
8371,4259619321,-82.3483128,29.6389067
8372,4259619322,-82.3495482,29.6389107
8373,4259619324,-82.349034,29.6389199
8374,4259619325,-82.3503661,29.638923
8375,4259619326,-82.3483124,29.6389288
8376,4259619327,-82.3490242,29.6389506
8377,4259619328,-82.3486306,29.6389537
8378,4259619329,-82.349527,29.6389575
8379,4259619331,-82.3483251,29.6389603
8380,4259619334,-82.34833,29.638978
8381,4259619335,-82.3490194,29.6389867
8382,4259619336,-82.348635,29.6389998
8383,4259619338,-82.3503471,29.6390021
8384,4259619339,-82.349018,29.6390036
8385,4259619340,-82.3495173,29.6390055
8386,4259619342,-82.3490384,29.6390351
8387,4259619344,-82.349512,29.6390518
8388,4259619345,-82.3486447,29.6390524
8389,4259619346,-82.3494862,29.6390568
8390,4259619347,-82.34834,29.6390592
8391,4259619348,-82.3495355,29.6390623
8392,4259619349,-82.3490547,29.6390639
8393,4259619350,-82.3503263,29.6390697
8394,4259619351,-82.3504848,29.6390746
8395,4259619352,-82.3494702,29.6390751
8396,4259619353,-82.3495457,29.6390835
8397,4259619354,-82.3490671,29.6390885
8398,4259619356,-82.3486593,29.6390923
8399,4259619357,-82.3494715,29.639098
8400,4259619358,-82.3490695,29.6390984
8401,4259619360,-82.3495378,29.6391054
8402,4259619362,-82.3488599,29.6391077
8403,4259619364,-82.3484041,29.639109
8404,4259619365,-82.3490724,29.6391108
8405,4259619366,-82.3488334,29.6391123
8406,4259619367,-82.3494894,29.6391149
8407,4259619368,-82.3483487,29.6391151
8408,4259619369,-82.3495014,29.6391162
8409,4259619370,-82.3488758,29.6391169
8410,4259619371,-82.3495156,29.6391178
8411,4259619372,-82.3490428,29.6391234
8412,4259619373,-82.3488069,29.6391238
8413,4259619374,-82.3503289,29.6391288
8414,4259619375,-82.3506018,29.6391306
8415,4259619376,-82.3481908,29.6391324
8416,4259619377,-82.3487777,29.6391334
8417,4259619378,-82.3488983,29.6391338
8418,4259619379,-82.3495747,29.6391361
8419,4259619380,-82.3490123,29.6391411
8420,4259619381,-82.3487468,29.6391434
8421,4259619383,-82.3486814,29.639153
8422,4259619384,-82.3502909,29.6391541
8423,4259619385,-82.3489814,29.6391553
8424,4259619386,-82.3487331,29.6391565
8425,4259619387,-82.3489434,29.6391568
8426,4259619388,-82.3489633,29.6391599
8427,4259619389,-82.3486835,29.6391603
8428,4259619390,-82.3486929,29.6391611
8429,4259619391,-82.3490865,29.639163
8430,4259619393,-82.3487123,29.6391653
8431,4259619394,-82.3495986,29.6391653
8432,4259619395,-82.349497,29.6391672
8433,4259619396,-82.347418,29.6391727
8434,4259619397,-82.3483595,29.6391853
8435,4259619398,-82.3496167,29.6391929
8436,4259619399,-82.348696,29.6392025
8437,4259619400,-82.3490958,29.6392029
8438,4259619401,-82.3494859,29.6392033
8439,4259619403,-82.3503473,29.6392111
8440,4259619404,-82.3494714,29.6392252
8441,4259619405,-82.3491979,29.639229
8442,4259619406,-82.3496225,29.6392294
8443,4259619407,-82.35007,29.6392352
8444,4259619408,-82.3487172,29.6392359
8445,4259619409,-82.3491241,29.6392371
8446,4259619410,-82.3490968,29.6392413
8447,4259619411,-82.3490764,29.6392444
8448,4259619412,-82.3504856,29.6392448
8449,4259619413,-82.3490536,29.6392474
8450,4259619414,-82.3490362,29.6392498
8451,4259619415,-82.3489876,29.6392521
8452,4259619416,-82.3489164,29.6392594
8453,4259619417,-82.3494462,29.6392598
8454,4259619419,-82.3488722,29.6392632
8455,4259619420,-82.349622,29.639264
8456,4259619421,-82.3484215,29.6392651
8457,4259619422,-82.3487424,29.6392663
8458,4259619423,-82.3488488,29.6392778
8459,4259619424,-82.3476223,29.6392857
8460,4259619425,-82.3487715,29.6392935
8461,4259619426,-82.349421,29.6392939
8462,4259619427,-82.3488267,29.6392962
8463,4259619428,-82.3496234,29.6392993
8464,4259619429,-82.3503656,29.6393012
8465,4259619430,-82.3503298,29.6393093
8466,4259619431,-82.3483634,29.6393161
8467,4259619432,-82.3490463,29.6393193
8468,4259619433,-82.3487985,29.6393216
8469,4259619434,-82.3502671,29.6393239
8470,4259619435,-82.3498549,29.6393296
8471,4259619436,-82.3493781,29.6393346
8472,4259619437,-82.3483294,29.6393464
8473,4259619438,-82.3488148,29.6393581
8474,4259619439,-82.3490388,29.6393611
8475,4259619440,-82.3475176,29.6393695
8476,4259619441,-82.3496357,29.6393738
8477,4259619442,-82.3493172,29.6393746
8478,4259619443,-82.3501045,29.6393792
8479,4259619444,-82.3492907,29.6393884
8480,4259619445,-82.3484139,29.6393908
8481,4259619447,-82.3482688,29.6393918
8482,4259619448,-82.3474896,29.639392
8483,4259619449,-82.3475396,29.6394025
8484,4259619450,-82.3492562,29.6394011
8485,4259619451,-82.3488272,29.6394061
8486,4259619452,-82.3492248,29.6394064
8487,4259619454,-82.3491899,29.6394118
8488,4259619455,-82.3496516,29.6394137
8489,4259619456,-82.3482262,29.6394191
8490,4259619457,-82.3490269,29.639423
8491,4259619458,-82.3491236,29.6394256
8492,4259619459,-82.3490565,29.6394387
8493,4259619460,-82.3475688,29.6394526
8494,4259619461,-82.3481357,29.6394498
8495,4259619462,-82.3488316,29.6394495
8496,4259619463,-82.3490123,29.639451
8497,4259619464,-82.3478449,29.6394517
8498,4259619465,-82.348108,29.6394634
8499,4259619466,-82.3479302,29.639458
8500,4259619467,-82.3477493,29.6394605
8501,4259619468,-82.3476292,29.639467
8502,4259619469,-82.3479805,29.6394643
8503,4259619470,-82.3476649,29.6394711
8504,4259619471,-82.34804,29.6394737
8505,4259619472,-82.3480905,29.6394842
8506,4259619473,-82.3489734,29.6394817
8507,4259619474,-82.3488312,29.6394852
8508,4259619476,-82.3481813,29.6395057
8509,4259619477,-82.3483878,29.639509
8510,4259619478,-82.3489138,29.639517
8511,4259619479,-82.3482521,29.6395246
8512,4259619480,-82.3488775,29.6395286
8513,4259619481,-82.3488267,29.6395359
8514,4259619482,-82.3483092,29.639542
8515,4259619483,-82.3483796,29.639542
8516,4259619484,-82.3484269,29.6395424
8517,4259619485,-82.3484985,29.6395535
8518,4259619486,-82.3485325,29.6395574
8519,4259619487,-82.3485665,29.6395716
8520,4259619489,-82.3487887,29.6395766
8521,4259619490,-82.3487393,29.639577
8522,4259619491,-82.3492491,29.6395804
8523,4259619492,-82.3488073,29.6395862
8524,4259619493,-82.3486982,29.6395881
