OBJECTID,osmid,POINT_Y,point_x
21561,4036559263,-82.3392148,29.6504062
21562,9274965969,-82.3418893,29.6504065
21563,8004648572,-82.3465583,29.6504067
21564,4741830127,-82.3421319,29.6504069
21565,5604949121,-82.3419788,29.6504075
21566,4741779980,-82.3465725,29.6504082
21567,6135817485,-82.3509176,29.6504083
21568,8004648573,-82.3465444,29.6504093
21569,7025232969,-82.3374714,29.6504096
21570,8004712591,-82.3463316,29.65041
21571,2653872033,-82.3502855,29.6504105
21572,84892150,-82.3674647,29.6504107
21573,7025232978,-82.337245,29.6504112
21574,7928541651,-82.3630956,29.6504114
21575,9236621985,-82.3338875,29.6504122
21576,9236621986,-82.3338016,29.6504123
21577,7025232970,-82.337827,29.6504125
21578,4338553918,-82.3461312,29.6504129
21579,9236621950,-82.3350697,29.650413
21580,4741779979,-82.3465854,29.6504136
21581,7025232977,-82.338066,29.6504139
21582,7025232971,-82.3381247,29.6504142
21583,8001035730,-82.3459382,29.6504145
21584,9236621953,-82.3351075,29.6504147
21585,7928541671,-82.3632735,29.650415
21586,8004648574,-82.3465321,29.6504156
21587,9236621927,-82.3351283,29.6504156
21588,7070946270,-82.3712591,29.6504157
21589,9236621952,-82.3350364,29.6504161
21590,9273544739,-82.3461143,29.6504163
21591,5615636728,-82.3413947,29.6504164
21592,8004648581,-82.3463379,29.6504166
21593,9236595479,-82.3371523,29.6504169
21594,9236595480,-82.3371294,29.650417
21595,9236621926,-82.3351577,29.6504176
21596,9236595482,-82.3371711,29.6504178
21597,7984678093,-82.3460541,29.6504182
21598,9236621951,-82.3350127,29.6504184
21599,9236621954,-82.3349812,29.6504184
21600,4137389380,-82.3715508,29.6504188
21601,9236595478,-82.3371962,29.650419
21602,9236595481,-82.3371025,29.650419
21603,4072034009,-82.3714176,29.6504192
21604,7984678157,-82.349838,29.6504198
21605,9236595471,-82.3370784,29.6504207
21606,3812881221,-82.3554912,29.6504209
21607,84944215,-82.3720266,29.650421
21608,84943641,-82.365343,29.650421
21609,7068101125,-82.3351067,29.6504215
21610,7043914155,-82.3716997,29.6504217
21611,84944210,-82.365572,29.6504217
21612,4338492030,-82.3460043,29.6504218
21613,4741779978,-82.3465956,29.6504222
21614,84898820,-82.3641355,29.6504228
21615,84944207,-82.3646327,29.6504231
21616,9236595470,-82.3370563,29.6504236
21617,8880591639,-82.3721121,29.650424
21618,8015328355,-82.3437591,29.6504241
21619,7068101123,-82.3350382,29.6504246
21620,9236595477,-82.3372163,29.6504247
21621,8004648575,-82.3465228,29.650425
21622,8004648582,-82.3463445,29.650426
21623,3903818069,-82.3599045,29.6504266
21624,3903818066,-82.3722015,29.6504272
21625,3903818070,-82.3559957,29.6504276
21626,7025232972,-82.3381987,29.6504293
21627,8013308724,-82.350305,29.6504295
21628,3903818071,-82.3558582,29.6504304
21629,6135816178,-82.3500641,29.6504307
21630,7990961232,-82.3476823,29.6504316
21631,6135816183,-82.3509389,29.6504321
21632,4338553919,-82.346146,29.6504322
21633,3903818072,-82.3565235,29.6504324
21634,4741779977,-82.346602,29.6504333
21635,3903818073,-82.3602354,29.6504343
21636,3879140007,-82.3723068,29.6504353
21637,3903818074,-82.3569451,29.6504353
21638,3903818076,-82.3603454,29.6504362
21639,3903818075,-82.3570292,29.6504362
21640,4741779963,-82.346348,29.6504365
21641,8004648576,-82.3465175,29.6504366
21642,84895692,-82.3724399,29.6504369
21643,3903818077,-82.3567478,29.6504371
21644,4743589895,-82.3394478,29.6504385
21645,8013300772,-82.3509583,29.6504401
21646,8001035729,-82.3459331,29.6504403
21647,3903818067,-82.3725452,29.6504413
21648,3903818078,-82.360691,29.6504418
21649,3812881223,-82.3553781,29.6504423
21650,3903818079,-82.3615247,29.6504427
21651,3903818080,-82.3573976,29.6504438
21652,8013300774,-82.3509978,29.6504438
21653,8013300773,-82.3509802,29.6504438
21654,3903818087,-82.3557837,29.650444
21655,9273544740,-82.3461329,29.6504442
21656,4741779967,-82.3463486,29.6504454
21657,4741779973,-82.346604,29.6504456
21658,4741779974,-82.3466791,29.6504465
21659,5751545446,-82.3464408,29.6504468
21660,7928541652,-82.3631295,29.6504469
21661,3903818083,-82.3583569,29.6504475
21662,8004648564,-82.3461581,29.6504476
21663,4741779981,-82.3465171,29.6504479
21664,582413805,-82.3499467,29.650448
21665,8001031974,-82.3460158,29.6504484
21666,3903818084,-82.359656,29.6504486
21667,3903818085,-82.3604306,29.6504487
21668,84944191,-82.3555503,29.6504498
21669,9236595472,-82.3371108,29.65045
21670,84909867,-82.3460746,29.6504502
21671,3903818086,-82.3580804,29.6504509
21672,3903818089,-82.3604091,29.6504534
21673,3903818088,-82.3588302,29.6504534
21674,3903818090,-82.3605083,29.6504535
21675,3903818091,-82.3594586,29.6504543
21676,4741779962,-82.3463485,29.6504569
21677,9236595475,-82.3371615,29.6504572
21678,8001930232,-82.3479104,29.6504577
21679,3903818092,-82.3606451,29.650458
21680,8004648571,-82.3466012,29.650458
21681,4741779970,-82.3465208,29.6504611
21682,6166728022,-82.3730576,29.6504614
21683,7997616991,-82.3503305,29.6504617
21684,4338553920,-82.3461721,29.6504619
21685,5955474604,-82.3520816,29.6504621
21686,5955474605,-82.3521898,29.6504624
21687,3813094852,-82.3555081,29.6504647
21688,3903818094,-82.3640302,29.6504666
21689,8004648583,-82.3463456,29.6504666
21690,84944218,-82.37329,29.6504674
21691,84897792,-82.3351017,29.6504681
21692,3903818096,-82.3708884,29.6504684
21693,3903818097,-82.3710473,29.6504685
21694,3903818095,-82.3623402,29.6504685
21695,8004648570,-82.346594,29.6504689
21696,7990961712,-82.3476841,29.6504695
21697,3903818098,-82.3557021,29.6504696
21698,3903818099,-82.3704591,29.6504714
21699,4741779971,-82.3465292,29.6504714
21700,1419646020,-82.3557921,29.6504718
21701,7068101122,-82.3350415,29.6504718
21702,9273544741,-82.3461592,29.6504726
21703,3903818100,-82.3697908,29.6504732
21704,9236595469,-82.3370624,29.6504732
21705,3903818101,-82.3720863,29.6504733
21706,9236621931,-82.3352676,29.6504745
21707,3903818102,-82.3715476,29.6504752
21708,9236621932,-82.3355458,29.6504753
21709,8001031975,-82.3460336,29.6504754
21710,8004648584,-82.3463399,29.6504758
21711,8001035726,-82.3459323,29.650476
21712,3903818103,-82.3710803,29.6504762
21713,7997616990,-82.3503385,29.650477
21714,8004648569,-82.346583,29.6504772
21715,7992473537,-82.349761,29.6504781
21716,4338553921,-82.3461916,29.6504787
21717,4741779972,-82.346541,29.6504788
21718,7928541653,-82.3631476,29.6504789
21719,3903818104,-82.3631572,29.650479
21720,7928541670,-82.3632317,29.6504794
21721,3705504257,-82.373525,29.6504804
21722,7984678162,-82.3499132,29.6504805
21723,3903818106,-82.3686811,29.6504809
21724,4741830126,-82.3420595,29.6504813
21725,8004648568,-82.3465695,29.6504818
21726,3903818107,-82.367961,29.6504819
21727,8004648567,-82.3465549,29.6504824
21728,3903818108,-82.3638158,29.6504828
21729,8064445609,-82.3421829,29.6504828
21730,8004712585,-82.3463336,29.6504831
21731,8002999664,-82.3478424,29.6504832
21732,3903818109,-82.3683722,29.6504838
21733,3903818110,-82.3721248,29.6504848
21734,7025232973,-82.3382166,29.6504854
21735,7984678105,-82.3499994,29.6504876
21736,3903818111,-82.3674665,29.6504895
21737,4741779961,-82.3463239,29.6504901
21738,84851262,-82.369789,29.650492
21739,5955474648,-82.3497964,29.650492
21740,3903818112,-82.3664854,29.6504934
21741,4338553922,-82.3462086,29.6504938
21742,3903818115,-82.3663733,29.6504943
21743,3903818114,-82.3660401,29.6504943
21744,3903818113,-82.3641555,29.6504943
21745,7997616966,-82.3503406,29.6504945
21746,8001888968,-82.360506,29.6504949
21747,8004712586,-82.3463127,29.6504953
21748,9274965965,-82.342194,29.6504959
21749,4741830129,-82.3421671,29.6504961
21750,9274965967,-82.3422129,29.6504962
21751,5621188059,-82.3422228,29.6504964
21752,5618917472,-82.342323,29.6504972
21753,84944219,-82.3737126,29.6504978
21754,8004712587,-82.3463028,29.6504984
21755,4338492031,-82.3460501,29.6504994
21756,8004712588,-82.3462957,29.6504999
21757,3903818116,-82.3653411,29.6505
21758,3903818117,-82.3726212,29.6505005
21759,4741779960,-82.3462866,29.6505006
21760,3903818118,-82.3642633,29.650501
21761,7990961713,-82.3476775,29.6505017
21762,5604948919,-82.3418914,29.6505027
21763,9236595468,-82.3370644,29.6505029
21764,4741830123,-82.34206,29.6505034
21765,9273544742,-82.3461966,29.6505035
21766,5599459269,-82.3416096,29.6505035
21767,4270920177,-82.3421581,29.650504
21768,8001637273,-82.347786,29.6505043
21769,4743589893,-82.3394996,29.6505053
21770,7928541669,-82.3632273,29.6505056
21771,7990961229,-82.3477676,29.6505112
21772,3903818121,-82.3725729,29.6505149
21773,3903818105,-82.3739198,29.6505165
21774,2977586280,-82.3459338,29.650517
21775,4270920176,-82.3428243,29.6505172
21776,1636758392,-82.3498838,29.6505173
21777,3903818120,-82.3721972,29.6505206
21778,2653872078,-82.350156,29.6505208
21779,3903816753,-82.3730555,29.6505216
21780,4338553923,-82.3462405,29.6505219
21781,8001031976,-82.3460714,29.650523
21782,7990961711,-82.3477263,29.6505267
21783,3903816754,-82.3723043,29.65053
21784,7928541654,-82.3631624,29.650531
21785,3566637291,-82.3476667,29.6505317
21786,7990961710,-82.347614,29.6505329
21787,7068101118,-82.3350695,29.6505332
21788,7984678107,-82.3499505,29.6505336
21789,4270920174,-82.3434158,29.6505354
21790,5751545440,-82.342993,29.6505363
21791,2977586283,-82.3448265,29.6505371
21792,5600722144,-82.3428049,29.6505372
21793,8001035725,-82.3459489,29.6505381
21794,5599459271,-82.3413958,29.650539
21795,2977586282,-82.3451668,29.6505391
21796,8001035790,-82.3452442,29.6505399
21797,5599459270,-82.3415649,29.6505407
21798,3903816755,-82.3724448,29.6505425
21799,8015328356,-82.3438942,29.6505426
21800,9273544743,-82.3462462,29.6505431
21801,2977586307,-82.3459123,29.6505437
21802,2977586306,-82.3456357,29.6505437
21803,8001031977,-82.3460927,29.6505452
21804,8015328349,-82.3436181,29.6505458
21805,5604948917,-82.3423232,29.650546
21806,5751545426,-82.3462873,29.6505486
21807,5618849671,-82.3398262,29.6505498
21808,5751545423,-82.3464404,29.65055
21809,3903816756,-82.3725458,29.6505509
21810,5751545421,-82.3466766,29.650551
21811,3812881230,-82.3550789,29.6505519
21812,8001930200,-82.3479575,29.6505545
21813,3903818157,-82.3735514,29.650555
21814,8004712594,-82.3462747,29.650555
21815,7025232981,-82.338415,29.6505551
21816,5955373069,-82.3721257,29.6505553
21817,5955373070,-82.3715475,29.6505553
21818,7990961224,-82.3477382,29.6505577
21819,4338553924,-82.3462878,29.6505577
21820,8004712592,-82.3462775,29.6505577
21821,4741779959,-82.3475837,29.6505587
21822,8015328353,-82.3439416,29.6505587
21823,8015328354,-82.3439138,29.6505587
21824,8008625012,-82.3474511,29.6505589
21825,4741779983,-82.3464404,29.6505589
21826,1636758391,-82.3476545,29.6505597
21827,4741779975,-82.3466764,29.6505604
21828,8001930197,-82.3492967,29.6505609
21829,5618917471,-82.3423231,29.6505627
21830,9274965968,-82.3422129,29.6505628
21831,5618917470,-82.3421586,29.6505629
21832,7928541668,-82.3632311,29.6505644
21833,84909870,-82.346191,29.6505645
21834,5751545457,-82.3428223,29.6505665
21835,3903818159,-82.3554107,29.650568
21836,8001031978,-82.3461211,29.650571
21837,7984678094,-82.3462905,29.6505721
21838,8002999662,-82.3476419,29.6505723
21839,7928541655,-82.3631662,29.6505724
21840,7997000876,-82.3499169,29.6505729
21841,7984678119,-82.3498394,29.6505743
21842,9236595474,-82.3371364,29.6505759
21843,9273544744,-82.3462789,29.6505776
21844,8001035724,-82.3459859,29.6505794
21845,8880591642,-82.3724455,29.6505797
21846,3903818160,-82.3725344,29.6505798
21847,8001035762,-82.3459036,29.6505799
21848,3903818161,-82.3721987,29.6505801
21849,5604996103,-82.3412794,29.6505814
21850,7997616984,-82.3500924,29.6505824
21851,3566637292,-82.3476274,29.6505832
21852,7990961223,-82.3477469,29.6505904
21853,9236621937,-82.3351581,29.6505907
21854,1636758394,-82.3475932,29.6505942
21855,8001031979,-82.3461492,29.650595
21856,4338375418,-82.344739,29.6505958
21857,8001035723,-82.3460039,29.6505967
21858,3903818162,-82.3740352,29.650599
21859,1636758395,-82.3475444,29.6506004
21860,5955373067,-82.3708937,29.6506009
21861,7928541656,-82.3632048,29.650601
21862,5955373068,-82.3715475,29.650605
21863,5955373389,-82.3708415,29.650605
21864,8011808363,-82.3551094,29.6506054
21865,7990961231,-82.3474841,29.6506055
21866,7984678108,-82.3498905,29.6506079
21867,8008625013,-82.3474511,29.6506081
21868,1636758397,-82.347429,29.6506099
21869,8001035722,-82.3460216,29.6506102
21870,8001031980,-82.3461667,29.6506105
21871,5615636748,-82.340562,29.6506119
21872,5615636763,-82.3407,29.6506126
21873,9273544745,-82.3463073,29.650613
21874,9236621983,-82.3338879,29.6506133
21875,8001035755,-82.3458918,29.6506134
21876,5615636733,-82.340203,29.6506136
21877,9236621982,-82.3338039,29.650614
21878,2977586315,-82.3473717,29.6506157
21879,5615636732,-82.3413858,29.6506164
21880,5618917469,-82.3423229,29.6506175
21881,9274965966,-82.342213,29.6506176
21882,4741830124,-82.3421589,29.6506177
21883,5604948916,-82.3420583,29.6506187
21884,5618917468,-82.3419736,29.650619
21885,8001930221,-82.3480374,29.6506197
21886,8001035720,-82.3460438,29.6506212
21887,7990961714,-82.3472654,29.6506242
21888,84733260,-82.347178,29.6506259
21889,6166728018,-82.3731265,29.6506271
21890,6166728023,-82.3730522,29.6506276
21891,7984678095,-82.3463862,29.6506282
21892,6166728019,-82.3729071,29.6506286
21893,5594000945,-82.3463373,29.6506286
21894,8001035719,-82.346067,29.6506292
21895,1636758399,-82.3498039,29.6506299
21896,8001031981,-82.3461843,29.65063
21897,6166728017,-82.3734698,29.6506301
21898,8008625011,-82.3474511,29.6506306
21899,9236621929,-82.335589,29.6506306
21900,9273544746,-82.3463205,29.6506311
21901,9236621930,-82.335267,29.6506311
21902,9236621939,-82.3351581,29.6506312
21903,9236621928,-82.3350702,29.6506313
21904,7928541673,-82.3626311,29.6506315
21905,8001035761,-82.3458814,29.6506351
21906,2977586304,-82.3460985,29.6506371
21907,3903818163,-82.3725355,29.6506372
21908,2653872036,-82.3500412,29.6506387
21909,84833936,-82.3462646,29.6506396
21910,7990961222,-82.3477536,29.6506405
21911,8001035721,-82.3461922,29.6506406
21912,6166728020,-82.3727355,29.6506409
21913,8001035696,-82.3453283,29.6506409
21914,5594000946,-82.3461349,29.6506427
21915,9236621938,-82.3351581,29.6506442
21916,8001031982,-82.3461964,29.6506462
21917,7928541672,-82.3631469,29.650651
21918,7997000874,-82.3498644,29.6506518
21919,7928541657,-82.3632703,29.6506527
21920,8001035707,-82.3454503,29.6506547
21921,8001930223,-82.3480761,29.6506548
21922,7025232984,-82.3342314,29.6506559
21923,7025232983,-82.3344339,29.6506581
21924,8001035756,-82.3458702,29.6506589
21925,3812881233,-82.3547692,29.6506598
21926,2977586305,-82.346205,29.6506601
21927,7997616989,-82.3500233,29.6506609
21928,5621203409,-82.3439133,29.6506619
21929,8015328352,-82.3437637,29.6506621
21930,8015040002,-82.3436175,29.6506624
21931,9273544747,-82.3463439,29.6506647
21932,8001035711,-82.3453282,29.6506703
21933,8001035791,-82.3454284,29.6506707
21934,8001035792,-82.3453748,29.6506707
21935,5673438279,-82.3429926,29.6506728
21936,8001035847,-82.3473731,29.650674
21937,4137389386,-82.3715474,29.6506746
21938,6166728016,-82.37396,29.6506747
21939,5955373071,-82.3721281,29.650676
21940,5955474649,-82.3496994,29.6506764
21941,8001035841,-82.3463712,29.6506777
21942,8001035848,-82.3471762,29.650679
21943,3881267995,-82.3462146,29.6506793
21944,5600722125,-82.343417,29.6506827
21945,5621203410,-82.3435018,29.6506828
21946,5676618508,-82.3433668,29.6506842
21947,8001035760,-82.345863,29.6506849
21948,6166728021,-82.3726912,29.650687
21949,4036559264,-82.3394454,29.6506872
21950,7997000875,-82.349847,29.6506878
21951,7990961221,-82.3477563,29.65069
21952,8001930216,-82.3492896,29.6506951
21953,5618849670,-82.3397943,29.650697
21954,8001031983,-82.346222,29.6506974
21955,84864020,-82.3497677,29.6506986
21956,9236621984,-82.3338889,29.6506998
21957,9273544748,-82.3463632,29.6507
21958,9236595464,-82.3372092,29.6507016
21959,9235954557,-82.333991,29.6507034
21960,5591737322,-82.3446417,29.6507058
21961,9236595446,-82.3351565,29.6507067
21962,7928541658,-82.3633476,29.6507086
21963,7025232962,-82.339316,29.6507087
21964,2977586279,-82.3458586,29.6507092
21965,8001930222,-82.3480105,29.6507098
21966,5621203406,-82.343913,29.6507098
21967,8001035710,-82.345374,29.6507102
21968,9236595466,-82.3370644,29.6507104
21969,7025232961,-82.3392115,29.6507123
21970,7025232960,-82.3390965,29.6507139
21971,7025232959,-82.3387189,29.6507174
21972,8001031984,-82.3462276,29.6507175
21973,7984653270,-82.3447389,29.650718
21974,7025232966,-82.3386958,29.650719
21975,6135816176,-82.3498338,29.6507201
21976,84794455,-82.3350709,29.6507255
21977,9236595448,-82.3351567,29.6507258
21978,7025232958,-82.3385917,29.6507262
21979,7984653271,-82.344827,29.6507296
21980,9236595495,-82.3363153,29.6507299
21981,7984678100,-82.3496698,29.6507304
21982,7025232974,-82.3382106,29.650731
21983,7025232957,-82.3381737,29.6507315
21984,8001035846,-82.3472046,29.650732
21985,3812881236,-82.3471743,29.650732
21986,7990961698,-82.3471515,29.650732
21987,8001035863,-82.3472622,29.6507321
21988,8001035879,-82.3470476,29.6507322
21989,8001035845,-82.3474066,29.6507323
21990,3566639095,-82.3473745,29.6507323
21991,8001035844,-82.3473506,29.6507323
21992,2977586288,-82.3474499,29.6507324
21993,4743589838,-82.3372092,29.6507325
21994,9236595467,-82.3370641,29.6507326
21995,84794457,-82.3371318,29.6507328
21996,7025232956,-82.3375639,29.6507332
21997,2977586289,-82.346405,29.6507333
21998,9235954556,-82.3339945,29.6507348
21999,9273544749,-82.3463749,29.6507353
22000,3881267998,-82.3462698,29.650737
22001,8001035685,-82.346232,29.6507371
22002,7990961220,-82.3477602,29.6507374
22003,5673439907,-82.3429925,29.6507388
22004,7928541659,-82.3633931,29.6507394
22005,5673439908,-82.3428265,29.65074
22006,84898007,-82.3558008,29.6507402
22007,3903818167,-82.354929,29.6507416
22008,8001035706,-82.345328,29.6507437
22009,9236595447,-82.3351569,29.6507457
22010,7997616985,-82.3499697,29.6507458
22011,9236595465,-82.3372092,29.650747
22012,7984678101,-82.3496237,29.6507515
22013,3881267997,-82.3462348,29.6507536
22014,8001035708,-82.3454582,29.6507545
22015,8001035709,-82.3454288,29.6507545
22016,7984678118,-82.3497349,29.6507576
22017,9236595460,-82.3370638,29.6507607
22018,8011791139,-82.3520773,29.6507612
22019,8013308727,-82.3499616,29.6507616
22020,9235954555,-82.3340085,29.6507622
22021,7025232965,-82.3386993,29.6507626
22022,8011791138,-82.3521829,29.6507629
22023,5599459266,-82.3420594,29.6507664
22024,7984678109,-82.3498165,29.6507681
22025,9235853056,-82.3377039,29.6507681
22026,5599459265,-82.3421583,29.6507682
22027,9235853057,-82.3379733,29.6507708
22028,8001035750,-82.3462367,29.650771
22029,8001035753,-82.345871,29.6507715
22030,8001035749,-82.3458561,29.6507716
22031,8001035751,-82.3461,29.6507717
22032,84920606,-82.356969,29.650772
22033,6135816175,-82.3500026,29.6507749
22034,7990961219,-82.3477636,29.6507751
22035,9273544750,-82.346383,29.6507759
22036,7997616965,-82.3499537,29.6507771
22037,3812881240,-82.3458562,29.6507813
22038,9235954554,-82.334033,29.6507825
22039,8016628490,-82.3464051,29.6507845
22040,5621203411,-82.3439148,29.6507865
22041,9236595452,-82.335157,29.6507866
22042,5751545447,-82.3431608,29.6507868
22043,7025232964,-82.3387199,29.6507898
22044,8013308726,-82.350054,29.6507947
22045,5615636749,-82.3405538,29.6507959
22046,9235954553,-82.3340716,29.6507967
22047,8013300784,-82.3510047,29.6507973
22048,5955373073,-82.3715496,29.6507988
22049,5618917503,-82.3421582,29.6508003
22050,5618917491,-82.3423222,29.6508015
22051,7990961252,-82.3496087,29.6508023
22052,8013300781,-82.3509985,29.6508026
22053,7997616987,-82.3499432,29.6508031
22054,9235954552,-82.3341286,29.6508044
22055,7025255388,-82.3342342,29.6508064
22056,5955373072,-82.3721304,29.6508079
22057,7990961218,-82.3477677,29.6508095
22058,8013300780,-82.3510088,29.6508104
22059,9235853060,-82.337524,29.6508132
22060,4743589839,-82.3372103,29.6508141
22061,9236595454,-82.3351575,29.6508146
22062,9236595449,-82.3350693,29.6508146
22063,9236595450,-82.3354375,29.6508147
22064,1636758403,-82.349713,29.650815
22065,9235853053,-82.3376521,29.650815
22066,9235853055,-82.3377049,29.6508153
22067,9235853054,-82.3377873,29.6508158
22068,8011791131,-82.3520738,29.6508161
22069,8013308729,-82.3499411,29.6508161
22070,8013300775,-82.3510264,29.6508162
22071,8011791137,-82.3520646,29.6508173
22072,8008625010,-82.3474486,29.6508212
22073,6135816174,-82.3500529,29.6508226
22074,8001930231,-82.3481386,29.6508226
22075,8011791132,-82.3520616,29.650824
22076,8013308725,-82.3501548,29.650825
22077,5599459267,-82.342158,29.6508264
22078,8011791136,-82.3520415,29.6508291
22079,7997616988,-82.3499389,29.6508291
22080,9273544751,-82.3463841,29.650832
22081,2189034954,-82.3558185,29.6508326
22082,2089578805,-82.3393135,29.6508344
22083,9236595453,-82.3351578,29.6508355
22084,3812881245,-82.3542878,29.650836
22085,5955474603,-82.351093,29.6508361
22086,8013300779,-82.3509804,29.6508363
22087,3881267999,-82.3392101,29.6508397
22088,5618917502,-82.3421579,29.6508407
22089,5599459268,-82.3420596,29.6508409
22090,8013300778,-82.3509782,29.6508434
22091,8013300776,-82.3509939,29.6508448
22092,7025232963,-82.3387916,29.6508455
22093,8011791130,-82.352111,29.6508457
22094,3903818170,-82.3546024,29.6508458
22095,8001930199,-82.348165,29.6508458
22096,5600722128,-82.342322,29.6508472
22097,8013300777,-82.3509849,29.6508478
22098,8013300782,-82.3509497,29.6508478
22099,8013300783,-82.3509265,29.650848
22100,8001930229,-82.3491081,29.650848
22101,7990961217,-82.3477703,29.6508485
22102,8001930230,-82.3484412,29.6508489
22103,5600722129,-82.3425426,29.650849
22104,8011791133,-82.3520914,29.6508491
22105,8001930228,-82.3488083,29.6508529
22106,8011791134,-82.3520883,29.6508573
22107,8011791135,-82.3520769,29.6508587
22108,7990961267,-82.3495758,29.6508623
22109,7990961266,-82.3496059,29.6508625
22110,8011791129,-82.3521105,29.6508638
22111,5673438282,-82.3429919,29.6508639
22112,7990961693,-82.3480913,29.650864
22113,7997617002,-82.3504885,29.6508647
22114,7990961269,-82.3495644,29.6508651
22115,6135816182,-82.3509257,29.6508667
22116,7984678117,-82.349704,29.6508673
22117,4137389388,-82.3715508,29.6508675
22118,7990961268,-82.3495583,29.6508693
22119,7984678183,-82.3497823,29.6508698
22120,8013308728,-82.3498058,29.6508703
22121,2653872041,-82.3498973,29.650872
22122,7997616986,-82.3499365,29.650873
22123,7990961270,-82.3495528,29.6508748
22124,6492412696,-82.3500562,29.6508759
22125,8001035752,-82.3462366,29.650877
22126,8001035794,-82.3454706,29.650877
22127,7990961239,-82.349144,29.6508772
22128,5676618723,-82.3434138,29.6508781
22129,2653872077,-82.3501546,29.6508782
22130,8011791125,-82.3520959,29.6508784
22131,3812881249,-82.3458547,29.6508808
22132,7990961262,-82.3495508,29.6508828
22133,8001035718,-82.3451668,29.6508877
22134,8001035717,-82.3452176,29.6508882
22135,8001035705,-82.345229,29.6508923
22136,7990961216,-82.3477717,29.6508928
22137,2653872073,-82.3503224,29.6508932
22138,7997001075,-82.3504881,29.650895
22139,2653872072,-82.35059,29.6508961
22140,5955474600,-82.3507673,29.6508981
22141,5615636762,-82.3407,29.6508984
22142,7928541660,-82.3634119,29.6508989
22143,6492412699,-82.350926,29.6508999
22144,2977586278,-82.3458544,29.6509009
22145,8001035716,-82.3452351,29.6509009
22146,2653872079,-82.351028,29.650901
22147,5955474602,-82.3510924,29.6509017
22148,5615636753,-82.340067,29.6509017
22149,5615636751,-82.339813,29.6509021
22150,2653872047,-82.3512028,29.6509029
22151,5618849674,-82.3404076,29.6509033
22152,4743589896,-82.3402288,29.6509035
22153,2977586258,-82.3455121,29.6509042
22154,2653872049,-82.3513778,29.6509049
22155,2189034956,-82.3558666,29.6509052
22156,3903818176,-82.3544243,29.650906
22157,8016628491,-82.3465077,29.6509077
22158,2653872054,-82.3516385,29.6509078
22159,1636758405,-82.3496974,29.6509081
22160,8001035715,-82.345238,29.6509095
22161,2653872057,-82.3518202,29.6509098
22162,9274965973,-82.3429923,29.6509101
22163,9274965974,-82.3428294,29.6509109
22164,2653872045,-82.3519925,29.6509117
22165,8011791128,-82.3520945,29.6509127
22166,7998478175,-82.3521125,29.650913
22167,2653872067,-82.3521794,29.6509138
22168,8001035700,-82.3452386,29.6509186
22169,8015328445,-82.3446424,29.6509203
22170,5600722135,-82.3433652,29.6509213
22171,7990961215,-82.3477683,29.6509219
22172,7990961692,-82.3484396,29.650923
22173,7990961280,-82.3488063,29.6509243
22174,6135816170,-82.349831,29.6509265
22175,8001035714,-82.3452348,29.6509265
22176,7984678115,-82.3498628,29.6509276
22177,6135816169,-82.3498964,29.6509281
22178,3812881252,-82.3539783,29.6509282
22179,6135817498,-82.3500567,29.6509287
22180,7984678116,-82.3499522,29.6509288
22181,6135816167,-82.3501048,29.6509291
22182,6492412697,-82.3501529,29.65093
22183,6135816166,-82.3501988,29.6509301
22184,7984678112,-82.3498063,29.6509305
22185,6135816165,-82.3502788,29.6509317
22186,6492412698,-82.3503207,29.6509328
22187,6135816162,-82.3503634,29.6509332
22188,6135816163,-82.3504872,29.6509342
22189,6135816161,-82.3505508,29.6509347
22190,8013308585,-82.3498963,29.6509349
22191,6135817513,-82.3505882,29.6509356
22192,8001035704,-82.3452266,29.6509361
22193,7984678113,-82.3497874,29.6509365
22194,6135816158,-82.3506269,29.6509367
22195,7984678111,-82.3497631,29.6509369
22196,6135816159,-82.3509253,29.6509378
22197,8001035712,-82.3451668,29.6509379
22198,6135816156,-82.3508124,29.650938
22199,2977586291,-82.3464053,29.650938
22200,8015328446,-82.3447387,29.6509383
22201,6135816157,-82.3507255,29.6509385
22202,8016628492,-82.3465082,29.6509385
22203,5591735913,-82.3465213,29.6509386
22204,8001035713,-82.345215,29.6509387
22205,6135817512,-82.3507659,29.6509388
22206,6135816155,-82.3509926,29.650939
22207,2977586292,-82.3466218,29.6509393
22208,8001035843,-82.3466739,29.6509395
22209,6135816151,-82.3510638,29.6509399
22210,6135817511,-82.3510266,29.6509399
22211,5955373074,-82.3715519,29.6509408
22212,6135816150,-82.3511625,29.6509408
22213,6135816153,-82.3512627,29.6509411
22214,6135816152,-82.3513317,29.6509434
22215,6135817514,-82.3513765,29.6509442
22216,6135816149,-82.3514085,29.6509447
22217,5955373075,-82.3721374,29.6509449
22218,5599459264,-82.3421566,29.6509469
22219,6135817495,-82.3515376,29.6509471
22220,5599459262,-82.3421303,29.6509472
22221,5599459263,-82.3420608,29.6509477
22222,6135816171,-82.3497668,29.6509479
22223,6135816148,-82.3515975,29.6509482
22224,6135817515,-82.3516373,29.6509486
22225,6135816146,-82.3517805,29.6509491
22226,6135816147,-82.3516778,29.6509491
22227,6135817510,-82.351201,29.6509495
22228,6135817497,-82.3518184,29.6509503
22229,6135816145,-82.3518608,29.6509517
22230,7990961214,-82.3477502,29.6509534
22231,6135816144,-82.351953,29.6509538
22232,8011791127,-82.3519916,29.650955
22233,8015328444,-82.3448279,29.650955
22234,8011791126,-82.3520926,29.6509582
